provider_id,provider_name,specialty,city,state,tax_id,license_no
P001517,"Ram, Parmer and Bera",Dermatology,Tenali,Jharkhand,445724339,LIC301098
P031670,"Shankar, Mangal and Minhas",Orthopedics,Chapra,Odisha,311132412,LIC842722
P027629,Basak Ltd,Neurology,Bikaner,Chhattisgarh,115663777,LIC111444
P010706,Kalla-Dube,Orthopedics,Jaunpur,Punjab,283026126,LIC949552
P029452,"Johal, Nagar and Kulkarni",Pediatrics,Korba,Mizoram,964295496,LIC337947
P027213,Barad-Talwar,Cardiology,Gudivada,Uttarakhand,583621645,LIC498189
P000002,Kade Ltd,Cardiology,Jalna,Karnataka,779275336,LIC820584
P012558,"Thakkar, Palan and Venkatesh",Neurology,Jabalpur,Manipur,752615457,LIC482743
P016712,"Chauhan, Bhatti and Kaur",Dermatology,Sangli-Miraj & Kupwad,Nagaland,484551789,LIC821250
P012974,"Sagar, Padmanabhan and Datta",Cardiology,Jehanabad,Andhra Pradesh,883419608,LIC964215
P026747,Jha LLC,General Medicine,Gangtok,Punjab,304737975,LIC321923
P006053,"Sridhar, Khare and Manne",Orthopedics,Kalyan-Dombivli,West Bengal,806457546,LIC582123
P010993,Pant Inc,ENT,Rajpur Sonarpur,Telangana,776034195,LIC336585
P026589,Varghese-Prasad,Dermatology,Gwalior,Telangana,242001867,LIC256795
P033495,Thaman Group,Orthopedics,Tiruppur,Arunachal Pradesh,566235390,LIC998567
P029414,Balakrishnan-Amble,OBGYN,Shimla,Punjab,852276625,LIC438280
P006226,Joshi-Lanka,Pediatrics,Tezpur,Odisha,181174270,LIC281881
P027633,Trivedi-Pingle,Oncology,Madurai,Karnataka,743192740,LIC854200
P003820,Boase Ltd,Dermatology,Bhusawal,Uttarakhand,207093676,LIC809599
P023463,Kapadia-Raval,Orthopedics,Pune,Bihar,973648002,LIC473307
P029283,Dalal Ltd,General Medicine,Delhi,West Bengal,462922857,LIC799924
P009849,Sahni-Karpe,Urology,Danapur,Telangana,313524935,LIC730798
P026377,"Sangha, Mangal and Bobal",Neurology,Kulti,Madhya Pradesh,983699519,LIC465031
P004613,Balakrishnan-Parekh,Dermatology,Firozabad,Haryana,345195558,LIC149194
P004622,"Jayaraman, Anne and Nayak",Neurology,Dhanbad,Nagaland,214657588,LIC531005
P028620,"Roy, Jha and Nagar",Oncology,Chandrapur,Odisha,745830124,LIC119201
P033362,Sharma-Banerjee,General Medicine,Uluberia,Madhya Pradesh,611478145,LIC649145
P039145,Kanda PLC,General Medicine,Karimnagar,Andhra Pradesh,XXXXX,BADLIC
P001135,Sura PLC,Cardiology,Proddatur,Chhattisgarh,872921807,LIC860861
P034346,Banik-Sharma,Orthopedics,Hapur,Assam,248057046,LIC745296
P033039,"Rajagopalan, Raval and Gill",Pediatrics,Varanasi,Mizoram,144074914,LIC394811
P024505,"Lanka, Tiwari and Kaur",Dermatology,Farrukhabad,Arunachal Pradesh,460250437,LIC779386
P016543,Dara-Hayre,Dermatology,Bhilai,Odisha,635413786,LIC910792
P008882,Rau Inc,Urology,Orai,Maharashtra,549002106,LIC209525
P005683,"Murthy, Mander and Jha",Cardiology,Gandhidham,Himachal Pradesh,102060626,LIC970407
P020798,Mukherjee PLC,Pediatrics,Kanpur,Punjab,497213431,LIC508952
P026676,Sha PLC,Neurology,Srikakulam,Telangana,137366040,LIC307464
P013568,Sanghvi LLC,ENT,Motihari,Karnataka,432917766,LIC919213
P037849,Naidu PLC,Oncology,Chapra,Maharashtra,XXXXX,BADLIC
P024727,Bhargava PLC,Orthopedics,Bhopal,Assam,994631047,LIC495259
P021413,"Ranganathan, Gade and Toor",Urology,Amaravati,Maharashtra,990573342,LIC840240
P024562,Sunder Ltd,Pediatrics,Munger,Kerala,177013500,LIC276605
P005967,Barman Group,Neurology,Jalandhar,Tripura,204735459,LIC406482
P019607,Dada Ltd,Dermatology,Amaravati,Chhattisgarh,235363045,LIC477512
P007497,"Nadkarni, Kunda and Tandon",Cardiology,Tirunelveli,Assam,794532866,LIC159438
P005497,Kaul Inc,Orthopedics,Sultan Pur Majra,Nagaland,849316489,LIC695430
P024547,Sinha LLC,Neurology,Karawal Nagar,Odisha,329358234,LIC240615
P014393,Ram-Chopra,Cardiology,Guntur,Haryana,902594734,LIC507387
P024486,"Vora, Mody and Sankar",Urology,Nagercoil,Himachal Pradesh,921398757,LIC696984
P005281,"Bansal, Bobal and Andra",OBGYN,Belgaum,Madhya Pradesh,524874908,LIC371478
P009464,Saha-Bala,Neurology,Gudivada,Maharashtra,189355737,LIC429609
P033036,"Bail, Saxena and Loke",Pediatrics,Mumbai,Goa,973180129,LIC121741
P000561,"Roy, Nagi and Kuruvilla",Urology,Vellore,Uttarakhand,875710952,LIC944449
P022382,Morar Ltd,Pediatrics,Jodhpur,Nagaland,880527803,LIC308462
P018360,"Chopra, Taneja and Tak",Neurology,Anantapuram,Jharkhand,617082275,LIC149736
P032897,"Agate, Vala and Bassi",Urology,Amritsar,Kerala,588167006,LIC791001
P032086,Bora Ltd,Cardiology,Tiruvottiyur,Chhattisgarh,137425852,LIC238679
P017105,Chana-Bala,Urology,Dewas,West Bengal,109512533,LIC164037
P004719,Borde-Muni,Dermatology,Solapur,Tripura,917675421,LIC157079
P004574,"Das, Uppal and Srinivas",ENT,Tadipatri,Goa,147656697,LIC274026
P022550,Nagar and Sons,Dermatology,Nagpur,Assam,914344280,LIC828807
P026295,Sha Ltd,Orthopedics,Katni,Uttarakhand,629277324,LIC429924
P012543,Gera Ltd,OBGYN,Rohtak,Odisha,581817716,LIC248490
P020217,Bath-De,Oncology,Gudivada,Sikkim,357014912,LIC806057
P031910,Soman-Krishnan,Dermatology,Jehanabad,Tripura,990249999,LIC224683
P008095,Ahluwalia LLC,OBGYN,Satara,Karnataka,734711254,LIC324289
P023076,"Yohannan, Devi and Dixit",Oncology,Ujjain,Meghalaya,511495035,LIC738375
P001914,Malhotra-Bhatia,General Medicine,Gandhidham,Odisha,830548852,LIC968247
P004806,"Raju, Yohannan and Kade",Oncology,Tenali,Haryana,854345176,LIC574612
P024359,Rout-Pillay,Oncology,Barasat,West Bengal,794150590,LIC439787
P030215,Sarna-Bir,Oncology,Saharsa,Karnataka,738644504,LIC499078
P012374,Bumb-Bhatia,Pediatrics,Tinsukia,Uttar Pradesh,771484738,LIC650415
P002899,Datta Ltd,Neurology,Chandigarh,Telangana,405625159,LIC280972
P001997,Jayaraman-Parekh,Urology,Yamunanagar,Nagaland,132306818,LIC895256
P036722,"Natt, Bhat and Gara",General Medicine,Muzaffarnagar,Manipur,XXXXX,BADLIC
P025229,Patla-Natt,Cardiology,Anantapuram,Madhya Pradesh,532476497,LIC935996
P036076,Sami-Shetty,OBGYN,Satara,Uttarakhand,XXXXX,BADLIC
P031760,Behl Group,General Medicine,Imphal,Punjab,688719180,LIC802435
P011555,"Uppal, Koshy and Vig",Urology,Munger,Punjab,165362678,LIC568685
P011553,Butala Ltd,Urology,Siliguri,Meghalaya,490846270,LIC383486
P009038,Naidu Ltd,Oncology,Gandhinagar,Mizoram,818591924,LIC278054
P006733,"Tata, Kala and Krish",Orthopedics,Jamnagar,Jharkhand,292793607,LIC813407
P036904,Venkatesh-Shah,Oncology,Fatehpur,Assam,XXXXX,BADLIC
P005709,Boase PLC,ENT,Noida,Haryana,807934974,LIC526825
P029674,Bir Inc,OBGYN,South Dumdum,Haryana,731345290,LIC306331
P027157,"Grover, Kapadia and Om",Oncology,Pali,Maharashtra,283455817,LIC411243
P026402,Chahal PLC,Cardiology,Danapur,Punjab,827024732,LIC667765
P003188,"Wable, Sama and Yadav",General Medicine,Proddatur,Chhattisgarh,185123683,LIC575453
P008236,"Kunda, Mital and Mane",OBGYN,Rewa,Odisha,774815549,LIC239904
P019328,Sarraf PLC,OBGYN,Ramagundam,Karnataka,248001300,LIC687529
P026438,Barman-Bedi,Cardiology,Phusro,West Bengal,362154573,LIC698229
P023798,Sharaf Ltd,General Medicine,Jorhat,Madhya Pradesh,775195387,LIC202425
P014939,"Kala, Dani and Agate",Dermatology,Serampore,Punjab,492222720,LIC888617
P013407,Chaudhuri-Suri,Pediatrics,Gandhinagar,Telangana,191200074,LIC444042
P033813,Andra Group,Oncology,Adoni,Odisha,462105728,LIC887581
P012835,Gopal Ltd,Pediatrics,Gandhinagar,Madhya Pradesh,398646290,LIC514481
P010320,Vora LLC,Dermatology,Narasaraopet,Himachal Pradesh,198688652,LIC755616
P034008,Lall LLC,ENT,Guntakal,Maharashtra,386203408,LIC727817
P019650,Keer-Nagar,Pediatrics,Anantapur,Andhra Pradesh,628981243,LIC952492
P027102,Mody LLC,Orthopedics,Ongole,Assam,993886306,LIC707893
P009316,Wagle-Rana,Dermatology,Coimbatore,Manipur,730950684,LIC882082
P013150,Kumer-Chaudhuri,Urology,Navi Mumbai,Jharkhand,753763117,LIC833438
P011583,Pall PLC,Orthopedics,Mahbubnagar,Tripura,406744236,LIC690708
P030319,Kapoor Group,OBGYN,Karimnagar,Madhya Pradesh,703120657,LIC174832
P024656,Lanka Group,ENT,Aurangabad,Manipur,643071678,LIC686442
P001800,Chokshi-Pandya,ENT,Bhilwara,Nagaland,755005144,LIC497379
P027110,Ganesan-Thaker,OBGYN,Nagaon,Mizoram,942461778,LIC548684
P026068,Kale Ltd,Neurology,Muzaffarnagar,Madhya Pradesh,196041177,LIC464311
P039866,Jain-Arora,Pediatrics,Ichalkaranji,Goa,XXXXX,BADLIC
P013605,Bava Inc,Dermatology,Gorakhpur,Kerala,397526546,LIC876586
P009978,"Dara, Tata and Manda",Neurology,Guna,Telangana,470649852,LIC167248
P000372,Ramaswamy-Dugar,ENT,Korba,Goa,689113223,LIC876652
P029323,"Prabhakar, Borah and Keer",Neurology,Phusro,Odisha,267135071,LIC214367
P017776,Karan Group,Oncology,Ranchi,Mizoram,111105089,LIC701223
P039208,De-Thakkar,OBGYN,Mumbai,Himachal Pradesh,XXXXX,BADLIC
P025448,Iyengar-Narula,Cardiology,Nandyal,Manipur,765363673,LIC185960
P011059,Bhattacharyya-Ramanathan,OBGYN,Howrah,Karnataka,841446752,LIC190948
P015885,"Thaman, Tripathi and Kanda",ENT,Ramagundam,Madhya Pradesh,529990078,LIC538205
P001410,"Sandhu, Gera and Devi",ENT,Erode,Haryana,686370930,LIC354907
P026354,Prasad-Sekhon,Pediatrics,Jamshedpur,Manipur,864094867,LIC323207
P005341,"Wali, Oza and Dora",Pediatrics,Sasaram,Punjab,254754578,LIC214448
P034973,Karpe Group,Neurology,Jodhpur,Mizoram,149708395,LIC438005
P008765,"Bajwa, Purohit and Zachariah",Oncology,Jalandhar,Tamil Nadu,634092202,LIC485197
P019488,"Lanka, Sarna and Bal",OBGYN,Uluberia,Assam,889211647,LIC539716
P002847,Ghosh LLC,General Medicine,Mango,Bihar,110613679,LIC371449
P020357,"Nadkarni, Kala and Sarna",Neurology,Jammu,Himachal Pradesh,328224030,LIC942053
P023766,Banerjee LLC,Neurology,Gopalpur,Sikkim,787354184,LIC268122
P022939,Pathak LLC,Dermatology,Ramagundam,Punjab,376281124,LIC958914
P011362,"Sachdev, Sarin and Murthy",Orthopedics,Bhavnagar,Madhya Pradesh,587054659,LIC325365
P011254,Basu-Sangha,ENT,Tezpur,Tripura,259068035,LIC737893
P001205,Agarwal Inc,Dermatology,Agartala,Karnataka,669759895,LIC675632
P013070,"Pillai, Lala and Sachdeva",Pediatrics,Chinsurah,Chhattisgarh,712177876,LIC882893
P016571,"Bora, Gola and Loke",Cardiology,Arrah,Uttar Pradesh,226673449,LIC592509
P026229,Mandal Inc,Urology,Bareilly,West Bengal,342605906,LIC205004
P006897,Balakrishnan-Parekh,ENT,Ambattur,Karnataka,508799178,LIC833589
P021254,"Buch, Kaul and Konda",Cardiology,Malda,Tamil Nadu,660581771,LIC867117
P019445,Chauhan-Saran,Urology,Patiala,Kerala,742422341,LIC455951
P027071,"Ben, Mukherjee and Lala",Orthopedics,Bhimavaram,Bihar,315493892,LIC582203
P003001,Banerjee LLC,ENT,Thanjavur,Arunachal Pradesh,321877372,LIC582164
P012626,Mohan-D’Alia,Cardiology,Junagadh,Goa,754199890,LIC580465
P033364,Sarma PLC,Neurology,Bikaner,West Bengal,310323626,LIC395114
P002051,Bawa-Pillai,General Medicine,Ranchi,Chhattisgarh,549576936,LIC343024
P039735,Konda-Nath,Orthopedics,Mehsana,Tamil Nadu,XXXXX,BADLIC
P030701,Kadakia Group,Urology,Delhi,Assam,480448844,LIC270733
P038791,Kalla and Sons,Neurology,Srinagar,Uttarakhand,XXXXX,BADLIC
P009065,Kumar-Lanka,Urology,Chinsurah,Bihar,398254705,LIC162424
P018507,"Bumb, Vyas and Raj",Urology,Surendranagar Dudhrej,Rajasthan,753989031,LIC876232
P024358,Raju-Balasubramanian,OBGYN,Bhiwandi,Karnataka,433036408,LIC268245
P018075,"Jha, Saran and Chaudhuri",Cardiology,Hapur,Maharashtra,213429731,LIC279974
P000702,Pal and Sons,Urology,Meerut,Uttarakhand,135569977,LIC759067
P029773,Kunda PLC,General Medicine,Jhansi,West Bengal,608983890,LIC122576
P023717,"Mani, Anne and Malhotra",Orthopedics,Gandhidham,Odisha,569741662,LIC743711
P018826,Kakar Ltd,Pediatrics,Guntakal,Haryana,813853616,LIC187517
P033689,Kuruvilla Ltd,ENT,Amravati,Chhattisgarh,226477076,LIC583531
P014633,Vig-Basu,Pediatrics,Jammu,Telangana,534911654,LIC753278
P016095,Bhavsar-Nadkarni,Dermatology,Malegaon,Manipur,877272197,LIC630024
P011492,Goel Ltd,Pediatrics,Bhilwara,Haryana,479748392,LIC219324
P013414,"Prabhu, Chhabra and Nath",Urology,Madurai,Tripura,964986685,LIC680006
P024990,"Parekh, Raman and Kumer",ENT,Udupi,Andhra Pradesh,694147739,LIC302885
P025344,"Gara, Setty and Chad",Urology,Amravati,Uttar Pradesh,324807148,LIC239780
P037446,Ganesan-Parekh,Pediatrics,Tenali,Himachal Pradesh,XXXXX,BADLIC
P034362,Andra Group,Oncology,Ghaziabad,West Bengal,643354757,LIC458022
P034272,"Srivastava, Samra and Contractor",ENT,Belgaum,Odisha,713593055,LIC688029
P017134,Raman Group,OBGYN,Hapur,Manipur,492333258,LIC138360
P022790,Dubey-Sankaran,Urology,Karnal,Mizoram,404225136,LIC440063
P022024,Badami-Devan,ENT,Barasat,Tamil Nadu,513214504,LIC945830
P006552,"Keer, Narain and Lala",Orthopedics,Gandhidham,Mizoram,832244218,LIC259942
P020020,Lal-Saha,Cardiology,Gurgaon,Manipur,277814565,LIC610904
P007448,Nath Inc,Neurology,Siliguri,Uttarakhand,571886505,LIC224154
P001426,"Sharaf, Boase and Tiwari",Pediatrics,Chandigarh,Odisha,788347809,LIC497618
P037002,"Saran, Kara and Brar",ENT,Muzaffarnagar,Himachal Pradesh,XXXXX,BADLIC
P023686,"Nagar, Swamy and Talwar",General Medicine,Etawah,Mizoram,582751357,LIC884455
P004233,Garde-Magar,Dermatology,Bidar,Tamil Nadu,349170415,LIC188090
P033282,Manda Inc,OBGYN,Hospet,Gujarat,965697073,LIC578345
P036762,Wagle-Devan,General Medicine,Kozhikode,Goa,XXXXX,BADLIC
P022717,"Arya, Biswas and Kannan",Orthopedics,Berhampur,Arunachal Pradesh,927032364,LIC890390
P017436,"Rege, Tripathi and Ghosh",Urology,Patiala,Sikkim,374377448,LIC310578
P034018,"Sawhney, Swamy and Varty",Orthopedics,Mau,Tamil Nadu,824907195,LIC188667
P027338,Sami Group,Neurology,Giridih,Manipur,255387147,LIC589329
P014112,Wable-Dhingra,Cardiology,Madanapalle,Kerala,810097856,LIC872357
P005513,Sathe-Krish,Urology,Chandigarh,Arunachal Pradesh,279776339,LIC427367
P015456,"Aggarwal, Raj and Tandon",Dermatology,Dibrugarh,Karnataka,319768515,LIC601556
P021869,"Panchal, Vala and Choudhary",Dermatology,Katni,Karnataka,513607976,LIC776241
P022801,Bahri-Wali,Pediatrics,Kochi,Punjab,169029137,LIC812990
P018425,Nadig-Chaudhry,Orthopedics,Rajpur Sonarpur,Himachal Pradesh,654423181,LIC253231
P011001,Kamdar-Sant,Urology,Bettiah,Kerala,723074996,LIC959609
P000666,"Dutt, Sane and Varughese",ENT,Motihari,Himachal Pradesh,962267367,LIC832820
P014283,Dugar-Madan,Neurology,Mathura,Punjab,832473322,LIC834309
P003416,Khanna-Suresh,Urology,Bhiwani,Goa,370315248,LIC435153
P022193,Kara Ltd,Orthopedics,Maheshtala,Haryana,490145242,LIC731158
P006124,"Dora, Bajaj and Cherian",OBGYN,Bhubaneswar,Maharashtra,554888418,LIC903655
P029198,Parmar Inc,Cardiology,Ratlam,Odisha,509391454,LIC118891
P019258,Uppal Inc,Pediatrics,Bhiwandi,Madhya Pradesh,421774133,LIC757833
P001946,Jani Ltd,Neurology,Hazaribagh,Himachal Pradesh,822666425,LIC459244
P017919,Handa-Mallick,ENT,Dehradun,Gujarat,283949006,LIC537517
P020589,"Pal, Dada and Sagar",Oncology,Surendranagar Dudhrej,Bihar,404535348,LIC969301
P034220,Mutti-Bhalla,Dermatology,Parbhani,Tripura,326286288,LIC882703
P016866,Vala-Mangal,Pediatrics,Ambarnath,Uttarakhand,714480237,LIC123047
P009349,"D’Alia, Bhakta and Chakrabarti",Orthopedics,Howrah,Bihar,838672262,LIC174036
P034556,"Bajaj, Kala and Dhar",OBGYN,Bhimavaram,Punjab,790880834,LIC184569
P038432,Mani-Dhar,,Haldia,Karnataka,XXXXX,BADLIC
P028229,Din Ltd,Orthopedics,Allahabad,Assam,503928684,LIC682581
P035589,Raja Ltd,Urology,Madurai,Mizoram,XXXXX,BADLIC
P024409,Pal-Kamdar,OBGYN,Tadepalligudem,Himachal Pradesh,660527033,LIC741533
P017573,Randhawa-Oak,General Medicine,Kakinada,Meghalaya,482761457,LIC515858
P000341,"Reddy, Sridhar and Krishnan",General Medicine,Kharagpur,Sikkim,516171185,LIC728980
P003177,"Guha, Malhotra and Sood",ENT,Chandigarh,Assam,457215640,LIC713917
P026668,Palla PLC,Dermatology,Saharsa,Nagaland,176106701,LIC419065
P017541,Panchal-Bahl,Dermatology,Noida,Punjab,575664899,LIC167351
P012807,"Mishra, Bawa and Ramachandran",Oncology,Karimnagar,Nagaland,695960724,LIC113583
P029454,Garde and Sons,ENT,Bilaspur,Uttarakhand,748668463,LIC853710
P034545,"Bhat, Bandi and Yadav",Oncology,Sikar,Haryana,140837534,LIC871762
P005637,Pai-Mandal,Dermatology,Mumbai,Mizoram,518662871,LIC214165
P030668,Dash Group,ENT,Gwalior,Meghalaya,465022156,LIC350988
P038551,Kadakia Group,Oncology,Giridih,Telangana,XXXXX,BADLIC
P006105,"Batta, Parikh and Keer",Urology,Firozabad,Manipur,454929246,LIC111759
P037462,Upadhyay-Sood,Dermatology,Mahbubnagar,Himachal Pradesh,XXXXX,BADLIC
P029722,Sundaram Inc,Dermatology,Phusro,Tripura,965036179,LIC239446
P011501,Kadakia LLC,OBGYN,Faridabad,Kerala,968903715,LIC491965
P001268,Lata PLC,Orthopedics,Amroha,West Bengal,381369974,LIC873994
P019786,Sehgal and Sons,Urology,Anantapuram,Odisha,331176282,LIC225564
P008811,Palan Inc,Neurology,Ghaziabad,Uttar Pradesh,234022661,LIC723477
P026293,Badami-Wali,Dermatology,Kota,Punjab,218070130,LIC133254
P002500,Ravi Ltd,Neurology,Ludhiana,Haryana,535811529,LIC834818
P031846,"Hora, Ramachandran and Sarkar",Cardiology,Morbi,Gujarat,415851878,LIC707536
P004351,Barad-Dey,Pediatrics,Rohtak,Goa,969573210,LIC309284
P005780,"Badal, Prabhu and Raman",Pediatrics,Adoni,Goa,997794190,LIC527195
P026236,"Randhawa, Rajagopal and Datta",Pediatrics,Visakhapatnam,Haryana,571934203,LIC348470
P024185,"Balay, Bhatti and Rege",General Medicine,Bikaner,Karnataka,606896053,LIC379458
P001573,Gill-Saini,Oncology,Hubli–Dharwad,Karnataka,436780359,LIC423653
P013353,"Saha, Anne and Shah",Urology,Meerut,Tripura,120870456,LIC286157
P033715,Radhakrishnan and Sons,Cardiology,Kanpur,Gujarat,324712623,LIC183995
P005419,Nadkarni-Bora,General Medicine,Arrah,Himachal Pradesh,993365184,LIC691459
P036425,"Char, Sami and Kaur",Neurology,Yamunanagar,Haryana,XXXXX,BADLIC
P020947,Chakrabarti Inc,Orthopedics,Dhule,Gujarat,525785764,LIC541753
P009048,Srivastava Ltd,Neurology,Nanded,Madhya Pradesh,960145414,LIC778601
P032746,Nagarajan Group,ENT,Agra,Bihar,367465509,LIC853056
P016159,Pingle Ltd,Orthopedics,Indore,Telangana,324532156,LIC997196
P025882,Uppal-Tella,Urology,Arrah,Punjab,265618895,LIC171650
P036545,"Yohannan, Contractor and Shroff",,Malda,Andhra Pradesh,XXXXX,BADLIC
P026065,"Jain, Vora and Khurana",Pediatrics,Raipur,Arunachal Pradesh,709265140,LIC922063
P027006,Bhavsar Inc,Dermatology,Srinagar,Meghalaya,249478604,LIC169512
P019696,Panchal LLC,Dermatology,Kurnool,Manipur,743923439,LIC109407
P005237,Sastry-Ram,Cardiology,Karimnagar,Punjab,245885418,LIC546190
P036687,Nadig-Chaudhry,Pediatrics,Bijapur,Goa,XXXXX,BADLIC
P004959,Sodhi-Sani,ENT,Kurnool,Assam,577946977,LIC540430
P001835,Shenoy Ltd,Pediatrics,Alappuzha,Goa,671950473,LIC496410
P031458,Karan Group,Dermatology,Vadodara,Rajasthan,968159333,LIC860327
P018969,Mukherjee Ltd,Dermatology,Chittoor,Karnataka,865257051,LIC359092
P027965,"De, Pandya and Puri",Neurology,Eluru,Chhattisgarh,897741702,LIC143193
P004147,"Grover, Dhingra and Chander",Neurology,Faridabad,Punjab,909259185,LIC430287
P038524,"Gopal, Nadkarni and Memon",Oncology,Bhalswa Jahangir Pur,Odisha,XXXXX,BADLIC
P031511,"Patla, Varughese and Badami",Dermatology,Satara,Gujarat,845029342,LIC132649
P034152,Seshadri and Sons,Dermatology,Rajahmundry,Mizoram,167233555,LIC270102
P019875,Badal-Sha,General Medicine,Medininagar,Punjab,315228706,LIC435586
P033421,Naidu-Bahl,Oncology,Mau,Chhattisgarh,747184720,LIC918249
P022149,Sahni Inc,General Medicine,Khammam,Gujarat,130499733,LIC404065
P016198,Wason-Setty,ENT,Akola,Meghalaya,719378601,LIC848841
P013638,Palla-Choudhry,Urology,Ulhasnagar,Karnataka,164406575,LIC878238
P024295,Sethi Inc,Pediatrics,Berhampore,Himachal Pradesh,301110729,LIC422273
P032573,Kalla-Kanda,Urology,Amravati,Meghalaya,736097511,LIC387253
P007352,"Issac, Gupta and Kapur",General Medicine,Mangalore,Assam,885099997,LIC221387
P009769,Mohan Inc,Dermatology,Rajpur Sonarpur,Maharashtra,516317344,LIC540474
P038377,Dube-Bhatti,General Medicine,Karaikudi,Punjab,XXXXX,BADLIC
P000359,Gokhale-Sinha,Neurology,Etawah,Kerala,639597016,LIC438184
P006508,Patil-Grewal,Pediatrics,Ujjain,Andhra Pradesh,329449997,LIC950552
P010372,Sami and Sons,OBGYN,Tiruppur,Himachal Pradesh,173498136,LIC965692
P027325,Bassi Inc,Oncology,Nadiad,Mizoram,812130744,LIC532845
P027163,"Rajagopal, Sur and Mahal",Dermatology,Thanjavur,Goa,133559574,LIC172263
P033503,Dugar LLC,Dermatology,Belgaum,Rajasthan,605549193,LIC484531
P031637,Kant-Naik,Orthopedics,Pallavaram,Bihar,404587024,LIC671834
P026645,Barman Inc,Cardiology,Ghaziabad,Jharkhand,577895500,LIC183378
P001535,Raval-Vyas,ENT,Udupi,Odisha,786718876,LIC182225
P018515,Chanda-Muni,Pediatrics,Durgapur,Andhra Pradesh,443834630,LIC453401
P004086,Yogi Group,Cardiology,Ambala,Madhya Pradesh,933972537,LIC106532
P020391,Kant-Naik,General Medicine,Adoni,Jharkhand,223512606,LIC416179
P016156,"Nanda, Mishra and Raval",Neurology,Jalgaon,Chhattisgarh,344654755,LIC767594
P037983,Issac LLC,OBGYN,Barasat,Nagaland,XXXXX,BADLIC
P012399,"Mangal, D’Alia and Chowdhury",Orthopedics,Bally,Odisha,332081615,LIC347429
P001172,Prakash-Bakshi,OBGYN,Jaunpur,Jharkhand,668458719,LIC189678
P012942,Sethi Ltd,Pediatrics,Khora ,Assam,404044435,LIC940248
P005911,Sura and Sons,Orthopedics,Adoni,Manipur,836496012,LIC133466
P010938,"Sidhu, Panchal and Rege",OBGYN,Hosur,Assam,614381380,LIC852992
P023262,Nori-Sarna,ENT,Khora ,Odisha,425241578,LIC956845
P021237,Bedi-Tella,Oncology,Kamarhati,Punjab,131852069,LIC467691
P034260,Sekhon and Sons,ENT,Guntakal,Punjab,266278992,LIC727217
P007024,Bedi LLC,Oncology,Nagaon,Tamil Nadu,765622941,LIC749399
P024412,Narayan and Sons,Dermatology,Tiruvottiyur,Andhra Pradesh,259434808,LIC291123
P004767,Mitter-Madan,Neurology,Sultan Pur Majra,Manipur,757477996,LIC171140
P019608,"Dhillon, Narayanan and Nair",Pediatrics,Tirunelveli,West Bengal,692766148,LIC132235
P036685,Mane-Kadakia,OBGYN,Sri Ganganagar,Karnataka,XXXXX,BADLIC
